,Unnamed: 0,condition,sketchLabel,Target,Distractor1,Distractor2,Distractor3,coarseGrainedSketchInfo
2046,2046,further,16d8e4ed049d_9,trial_32_squat,trial_23_weimaraner,trial_24_white,trial_29_sparrow,further_squat
2047,2047,further,16d8e4ed049d_10,trial_24_white,trial_23_weimaraner,trial_29_sparrow,trial_32_squat,further_white
2048,2048,closer,16d8e4ed049d_11,trial_12_bluejay,trial_15_nightingale,trial_19_pigeon,trial_20_cuckoo,closer_bluejay
2049,2049,further,16d8e4ed049d_12,trial_25_goldenretriever,trial_26_crow,trial_3_redantique,trial_5_inlay,further_goldenretriever
2050,2050,further,16d8e4ed049d_13,trial_17_redsport,trial_14_robin,trial_18_pug,trial_22_leather,further_redsport
2052,2052,closer,16d8e4ed049d_15,trial_11_waiting,trial_21_woven,trial_27_sling,trial_8_knob,closer_waiting
2054,2054,closer,16d8e4ed049d_18,trial_21_woven,trial_11_waiting,trial_27_sling,trial_8_knob,closer_woven
2055,2055,further,16d8e4ed049d_19,trial_26_crow,trial_25_goldenretriever,trial_3_redantique,trial_5_inlay,further_crow
2056,2056,further,16d8e4ed049d_20,trial_3_redantique,trial_25_goldenretriever,trial_26_crow,trial_5_inlay,further_redantique
2057,2057,further,16d8e4ed049d_21,trial_23_weimaraner,trial_24_white,trial_29_sparrow,trial_32_squat,further_weimaraner
2058,2058,further,16d8e4ed049d_22,trial_18_pug,trial_14_robin,trial_17_redsport,trial_22_leather,further_pug
2059,2059,closer,16d8e4ed049d_23,trial_30_doberman,trial_16_bloodhound,trial_28_chihuahua,trial_7_basset,closer_doberman
2060,2060,closer,16d8e4ed049d_24,trial_9_brown,trial_10_beetle,trial_1_bluesport,trial_31_bluesedan,closer_brown
2061,2061,further,16d8e4ed049d_25,trial_2_bullmastiff,trial_13_tomtit,trial_4_straight,trial_6_hatchback,further_bullmastiff
2062,2062,further,16d8e4ed049d_26,trial_4_straight,trial_13_tomtit,trial_2_bullmastiff,trial_6_hatchback,further_straight
2063,2063,closer,16d8e4ed049d_27,trial_15_nightingale,trial_12_bluejay,trial_19_pigeon,trial_20_cuckoo,closer_nightingale
2064,2064,closer,16d8e4ed049d_28,trial_19_pigeon,trial_12_bluejay,trial_15_nightingale,trial_20_cuckoo,closer_pigeon
2065,2065,further,16d8e4ed049d_29,trial_14_robin,trial_17_redsport,trial_18_pug,trial_22_leather,further_robin
2066,2066,closer,16d8e4ed049d_30,trial_10_beetle,trial_1_bluesport,trial_31_bluesedan,trial_9_brown,closer_beetle
2067,2067,further,16d8e4ed049d_31,trial_13_tomtit,trial_2_bullmastiff,trial_4_straight,trial_6_hatchback,further_tomtit
2068,2068,further,16d8e4ed049d_32,trial_6_hatchback,trial_13_tomtit,trial_2_bullmastiff,trial_4_straight,further_hatchback
2069,2069,closer,e1082911fc9f_2,trial_4_straight,trial_27_sling,trial_5_inlay,trial_8_knob,closer_straight
2070,2070,further,e1082911fc9f_3,trial_24_white,trial_16_bloodhound,trial_29_sparrow,trial_32_squat,further_white
2071,2071,closer,e1082911fc9f_4,trial_12_bluejay,trial_14_robin,trial_15_nightingale,trial_26_crow,closer_bluejay
2072,2072,further,e1082911fc9f_5,trial_11_waiting,trial_19_pigeon,trial_23_weimaraner,trial_6_hatchback,further_waiting
2073,2073,closer,e1082911fc9f_6,trial_5_inlay,trial_27_sling,trial_4_straight,trial_8_knob,closer_inlay
2074,2074,closer,e1082911fc9f_7,trial_17_redsport,trial_10_beetle,trial_31_bluesedan,trial_3_redantique,closer_redsport
2075,2075,further,e1082911fc9f_8,trial_2_bullmastiff,trial_13_tomtit,trial_1_bluesport,trial_22_leather,further_bullmastiff
2076,2076,further,e1082911fc9f_10,trial_32_squat,trial_16_bloodhound,trial_24_white,trial_29_sparrow,further_squat
2077,2077,further,e1082911fc9f_12,trial_6_hatchback,trial_11_waiting,trial_19_pigeon,trial_23_weimaraner,further_hatchback
2078,2078,closer,e1082911fc9f_13,trial_7_basset,trial_25_goldenretriever,trial_28_chihuahua,trial_30_doberman,closer_basset
2079,2079,further,e1082911fc9f_14,trial_18_pug,trial_20_cuckoo,trial_21_woven,trial_9_brown,further_pug
2080,2080,closer,e1082911fc9f_15,trial_3_redantique,trial_10_beetle,trial_17_redsport,trial_31_bluesedan,closer_redantique
2081,2081,further,e1082911fc9f_16,trial_1_bluesport,trial_13_tomtit,trial_22_leather,trial_2_bullmastiff,further_bluesport
2082,2082,further,e1082911fc9f_17,trial_21_woven,trial_18_pug,trial_20_cuckoo,trial_9_brown,further_woven
2083,2083,further,e1082911fc9f_18,trial_9_brown,trial_18_pug,trial_20_cuckoo,trial_21_woven,further_brown
2084,2084,further,e1082911fc9f_19,trial_23_weimaraner,trial_11_waiting,trial_19_pigeon,trial_6_hatchback,further_weimaraner
2085,2085,further,e1082911fc9f_20,trial_16_bloodhound,trial_24_white,trial_29_sparrow,trial_32_squat,further_bloodhound
2086,2086,closer,e1082911fc9f_21,trial_27_sling,trial_4_straight,trial_5_inlay,trial_8_knob,closer_sling
2087,2087,closer,e1082911fc9f_22,trial_14_robin,trial_12_bluejay,trial_15_nightingale,trial_26_crow,closer_robin
2088,2088,further,e1082911fc9f_23,trial_22_leather,trial_13_tomtit,trial_1_bluesport,trial_2_bullmastiff,further_leather
2089,2089,further,e1082911fc9f_24,trial_29_sparrow,trial_16_bloodhound,trial_24_white,trial_32_squat,further_sparrow
2090,2090,closer,e1082911fc9f_25,trial_26_crow,trial_12_bluejay,trial_14_robin,trial_15_nightingale,closer_crow
2091,2091,further,e1082911fc9f_26,trial_13_tomtit,trial_1_bluesport,trial_22_leather,trial_2_bullmastiff,further_tomtit
2092,2092,further,e1082911fc9f_28,trial_20_cuckoo,trial_18_pug,trial_21_woven,trial_9_brown,further_cuckoo
2093,2093,closer,e1082911fc9f_29,trial_28_chihuahua,trial_25_goldenretriever,trial_30_doberman,trial_7_basset,closer_chihuahua
2094,2094,further,e1082911fc9f_30,trial_19_pigeon,trial_11_waiting,trial_23_weimaraner,trial_6_hatchback,further_pigeon
2095,2095,closer,e1082911fc9f_31,trial_8_knob,trial_27_sling,trial_4_straight,trial_5_inlay,closer_knob
2096,2096,further,1ad91742f7d4_1,trial_25_goldenretriever,trial_19_pigeon,trial_22_leather,trial_3_redantique,further_goldenretriever
2097,2097,closer,1ad91742f7d4_2,trial_10_beetle,trial_17_redsport,trial_1_bluesport,trial_24_white,closer_beetle
2098,2098,further,1ad91742f7d4_4,trial_20_cuckoo,trial_16_bloodhound,trial_21_woven,trial_31_bluesedan,further_cuckoo
2099,2099,further,1ad91742f7d4_5,trial_22_leather,trial_19_pigeon,trial_25_goldenretriever,trial_3_redantique,further_leather
2100,2100,closer,1ad91742f7d4_6,trial_11_waiting,trial_32_squat,trial_4_straight,trial_8_knob,closer_waiting
2101,2101,further,1ad91742f7d4_7,trial_9_brown,trial_26_crow,trial_27_sling,trial_30_doberman,further_brown
2102,2102,closer,1ad91742f7d4_8,trial_2_bullmastiff,trial_18_pug,trial_28_chihuahua,trial_7_basset,closer_bullmastiff
2103,2103,further,1ad91742f7d4_9,trial_21_woven,trial_16_bloodhound,trial_20_cuckoo,trial_31_bluesedan,further_woven
2104,2104,further,1ad91742f7d4_11,trial_26_crow,trial_27_sling,trial_30_doberman,trial_9_brown,further_crow
2105,2105,further,1ad91742f7d4_12,trial_19_pigeon,trial_22_leather,trial_25_goldenretriever,trial_3_redantique,further_pigeon
2106,2106,further,1ad91742f7d4_13,trial_3_redantique,trial_19_pigeon,trial_22_leather,trial_25_goldenretriever,further_redantique
2107,2107,closer,1ad91742f7d4_14,trial_4_straight,trial_11_waiting,trial_32_squat,trial_8_knob,closer_straight
2108,2108,closer,1ad91742f7d4_15,trial_17_redsport,trial_10_beetle,trial_1_bluesport,trial_24_white,closer_redsport
2109,2109,further,1ad91742f7d4_17,trial_31_bluesedan,trial_16_bloodhound,trial_20_cuckoo,trial_21_woven,further_bluesedan
2110,2110,closer,1ad91742f7d4_18,trial_13_tomtit,trial_12_bluejay,trial_14_robin,trial_29_sparrow,closer_tomtit
2111,2111,closer,1ad91742f7d4_19,trial_29_sparrow,trial_12_bluejay,trial_13_tomtit,trial_14_robin,closer_sparrow
2113,2113,further,1ad91742f7d4_21,trial_6_hatchback,trial_15_nightingale,trial_23_weimaraner,trial_5_inlay,further_hatchback
2114,2114,closer,1ad91742f7d4_22,trial_8_knob,trial_11_waiting,trial_32_squat,trial_4_straight,closer_knob
2115,2115,further,1ad91742f7d4_23,trial_30_doberman,trial_26_crow,trial_27_sling,trial_9_brown,further_doberman
2116,2116,further,1ad91742f7d4_24,trial_27_sling,trial_26_crow,trial_30_doberman,trial_9_brown,further_sling
2117,2117,closer,1ad91742f7d4_25,trial_32_squat,trial_11_waiting,trial_4_straight,trial_8_knob,closer_squat
2118,2118,closer,1ad91742f7d4_26,trial_7_basset,trial_18_pug,trial_28_chihuahua,trial_2_bullmastiff,closer_basset
2119,2119,closer,1ad91742f7d4_27,trial_18_pug,trial_28_chihuahua,trial_2_bullmastiff,trial_7_basset,closer_pug
2120,2120,further,1ad91742f7d4_28,trial_15_nightingale,trial_23_weimaraner,trial_5_inlay,trial_6_hatchback,further_nightingale
2121,2121,closer,1ad91742f7d4_29,trial_14_robin,trial_12_bluejay,trial_13_tomtit,trial_29_sparrow,closer_robin
2122,2122,closer,1ad91742f7d4_30,trial_24_white,trial_10_beetle,trial_17_redsport,trial_1_bluesport,closer_white
2123,2123,further,1ad91742f7d4_31,trial_23_weimaraner,trial_15_nightingale,trial_5_inlay,trial_6_hatchback,further_weimaraner
2124,2124,further,1ad91742f7d4_32,trial_5_inlay,trial_15_nightingale,trial_23_weimaraner,trial_6_hatchback,further_inlay
2127,2127,further,fea038f4c9b8_3,trial_11_waiting,trial_29_sparrow,trial_2_bullmastiff,trial_9_brown,further_waiting
2128,2128,closer,fea038f4c9b8_4,trial_3_redantique,trial_10_beetle,trial_24_white,trial_6_hatchback,closer_redantique
2129,2129,further,fea038f4c9b8_5,trial_17_redsport,trial_13_tomtit,trial_30_doberman,trial_4_straight,further_redsport
2130,2130,closer,fea038f4c9b8_6,trial_14_robin,trial_12_bluejay,trial_19_pigeon,trial_26_crow,closer_robin
2131,2131,further,fea038f4c9b8_7,trial_13_tomtit,trial_17_redsport,trial_30_doberman,trial_4_straight,further_tomtit
2132,2132,closer,fea038f4c9b8_8,trial_32_squat,trial_21_woven,trial_22_leather,trial_8_knob,closer_squat
2133,2133,further,fea038f4c9b8_9,trial_29_sparrow,trial_11_waiting,trial_2_bullmastiff,trial_9_brown,further_sparrow
2134,2134,further,fea038f4c9b8_10,trial_1_bluesport,trial_15_nightingale,trial_27_sling,trial_28_chihuahua,further_bluesport
2135,2135,further,fea038f4c9b8_11,trial_31_bluesedan,trial_20_cuckoo,trial_23_weimaraner,trial_5_inlay,further_bluesedan
2136,2136,closer,fea038f4c9b8_12,trial_24_white,trial_10_beetle,trial_3_redantique,trial_6_hatchback,closer_white
2137,2137,closer,fea038f4c9b8_13,trial_21_woven,trial_22_leather,trial_32_squat,trial_8_knob,closer_woven
2138,2138,closer,fea038f4c9b8_14,trial_6_hatchback,trial_10_beetle,trial_24_white,trial_3_redantique,closer_hatchback
2139,2139,further,fea038f4c9b8_15,trial_15_nightingale,trial_1_bluesport,trial_27_sling,trial_28_chihuahua,further_nightingale
2140,2140,closer,fea038f4c9b8_16,trial_7_basset,trial_16_bloodhound,trial_18_pug,trial_25_goldenretriever,closer_basset
2141,2141,further,fea038f4c9b8_17,trial_2_bullmastiff,trial_11_waiting,trial_29_sparrow,trial_9_brown,further_bullmastiff
2142,2142,further,fea038f4c9b8_18,trial_20_cuckoo,trial_23_weimaraner,trial_31_bluesedan,trial_5_inlay,further_cuckoo
2143,2143,closer,fea038f4c9b8_19,trial_18_pug,trial_16_bloodhound,trial_25_goldenretriever,trial_7_basset,closer_pug
2144,2144,further,fea038f4c9b8_20,trial_23_weimaraner,trial_20_cuckoo,trial_31_bluesedan,trial_5_inlay,further_weimaraner
2145,2145,further,fea038f4c9b8_21,trial_5_inlay,trial_20_cuckoo,trial_23_weimaraner,trial_31_bluesedan,further_inlay
2146,2146,closer,fea038f4c9b8_22,trial_22_leather,trial_21_woven,trial_32_squat,trial_8_knob,closer_leather
2147,2147,closer,fea038f4c9b8_23,trial_8_knob,trial_21_woven,trial_22_leather,trial_32_squat,closer_knob
2148,2148,further,fea038f4c9b8_24,trial_28_chihuahua,trial_15_nightingale,trial_1_bluesport,trial_27_sling,further_chihuahua
2149,2149,further,fea038f4c9b8_25,trial_4_straight,trial_13_tomtit,trial_17_redsport,trial_30_doberman,further_straight
2150,2150,closer,fea038f4c9b8_26,trial_16_bloodhound,trial_18_pug,trial_25_goldenretriever,trial_7_basset,closer_bloodhound
2151,2151,closer,fea038f4c9b8_27,trial_26_crow,trial_12_bluejay,trial_14_robin,trial_19_pigeon,closer_crow
2152,2152,further,fea038f4c9b8_28,trial_30_doberman,trial_13_tomtit,trial_17_redsport,trial_4_straight,further_doberman
2153,2153,further,fea038f4c9b8_29,trial_9_brown,trial_11_waiting,trial_29_sparrow,trial_2_bullmastiff,further_brown
2154,2154,further,fea038f4c9b8_30,trial_27_sling,trial_15_nightingale,trial_1_bluesport,trial_28_chihuahua,further_sling
2155,2155,closer,fea038f4c9b8_31,trial_10_beetle,trial_24_white,trial_3_redantique,trial_6_hatchback,closer_beetle
2156,2156,closer,fea038f4c9b8_32,trial_25_goldenretriever,trial_16_bloodhound,trial_18_pug,trial_7_basset,closer_goldenretriever
2157,2157,further,c49134b19ceb_1,trial_14_robin,trial_27_sling,trial_30_doberman,trial_31_bluesedan,further_robin
2158,2158,further,c49134b19ceb_2,trial_20_cuckoo,trial_11_waiting,trial_28_chihuahua,trial_9_brown,further_cuckoo
2159,2159,further,c49134b19ceb_3,trial_1_bluesport,trial_13_tomtit,trial_22_leather,trial_25_goldenretriever,further_bluesport
2160,2160,further,c49134b19ceb_4,trial_5_inlay,trial_17_redsport,trial_23_weimaraner,trial_29_sparrow,further_inlay
2161,2161,closer,c49134b19ceb_5,trial_21_woven,trial_32_squat,trial_4_straight,trial_8_knob,closer_woven
2162,2162,closer,c49134b19ceb_6,trial_19_pigeon,trial_12_bluejay,trial_15_nightingale,trial_26_crow,closer_pigeon
2163,2163,further,c49134b19ceb_7,trial_31_bluesedan,trial_14_robin,trial_27_sling,trial_30_doberman,further_bluesedan
2164,2164,further,c49134b19ceb_8,trial_13_tomtit,trial_1_bluesport,trial_22_leather,trial_25_goldenretriever,further_tomtit
2165,2165,further,c49134b19ceb_9,trial_11_waiting,trial_20_cuckoo,trial_28_chihuahua,trial_9_brown,further_waiting
2166,2166,closer,c49134b19ceb_10,trial_24_white,trial_10_beetle,trial_3_redantique,trial_6_hatchback,closer_white
2167,2167,closer,c49134b19ceb_11,trial_15_nightingale,trial_12_bluejay,trial_19_pigeon,trial_26_crow,closer_nightingale
2168,2168,further,c49134b19ceb_13,trial_30_doberman,trial_14_robin,trial_27_sling,trial_31_bluesedan,further_doberman
2169,2169,further,c49134b19ceb_14,trial_9_brown,trial_11_waiting,trial_20_cuckoo,trial_28_chihuahua,further_brown
2170,2170,closer,c49134b19ceb_15,trial_26_crow,trial_12_bluejay,trial_15_nightingale,trial_19_pigeon,closer_crow
2171,2171,further,c49134b19ceb_16,trial_25_goldenretriever,trial_13_tomtit,trial_1_bluesport,trial_22_leather,further_goldenretriever
2172,2172,further,c49134b19ceb_17,trial_29_sparrow,trial_17_redsport,trial_23_weimaraner,trial_5_inlay,further_sparrow
2173,2173,further,c49134b19ceb_18,trial_27_sling,trial_14_robin,trial_30_doberman,trial_31_bluesedan,further_sling
2174,2174,closer,c49134b19ceb_20,trial_8_knob,trial_21_woven,trial_32_squat,trial_4_straight,closer_knob
2175,2175,closer,c49134b19ceb_21,trial_6_hatchback,trial_10_beetle,trial_24_white,trial_3_redantique,closer_hatchback
2176,2176,closer,c49134b19ceb_22,trial_7_basset,trial_16_bloodhound,trial_18_pug,trial_2_bullmastiff,closer_basset
2177,2177,further,c49134b19ceb_23,trial_23_weimaraner,trial_17_redsport,trial_29_sparrow,trial_5_inlay,further_weimaraner
2178,2178,closer,c49134b19ceb_24,trial_32_squat,trial_21_woven,trial_4_straight,trial_8_knob,closer_squat
2179,2179,further,c49134b19ceb_25,trial_17_redsport,trial_23_weimaraner,trial_29_sparrow,trial_5_inlay,further_redsport
2181,2181,closer,c49134b19ceb_27,trial_12_bluejay,trial_15_nightingale,trial_19_pigeon,trial_26_crow,closer_bluejay
2182,2182,closer,c49134b19ceb_28,trial_4_straight,trial_21_woven,trial_32_squat,trial_8_knob,closer_straight
2183,2183,further,c49134b19ceb_29,trial_28_chihuahua,trial_11_waiting,trial_20_cuckoo,trial_9_brown,further_chihuahua
2184,2184,closer,c49134b19ceb_30,trial_10_beetle,trial_24_white,trial_3_redantique,trial_6_hatchback,closer_beetle
2185,2185,closer,c49134b19ceb_31,trial_3_redantique,trial_10_beetle,trial_24_white,trial_6_hatchback,closer_redantique
2186,2186,further,c49134b19ceb_32,trial_22_leather,trial_13_tomtit,trial_1_bluesport,trial_25_goldenretriever,further_leather
2187,2187,closer,3010355ac1f0_1,trial_22_leather,trial_21_woven,trial_27_sling,trial_4_straight,closer_leather
2188,2188,further,3010355ac1f0_3,trial_5_inlay,trial_10_beetle,trial_13_tomtit,trial_7_basset,further_inlay
2189,2189,further,3010355ac1f0_4,trial_30_doberman,trial_29_sparrow,trial_3_redantique,trial_8_knob,further_doberman
2190,2190,closer,3010355ac1f0_5,trial_19_pigeon,trial_12_bluejay,trial_20_cuckoo,trial_26_crow,closer_pigeon
2191,2191,closer,3010355ac1f0_6,trial_25_goldenretriever,trial_16_bloodhound,trial_23_weimaraner,trial_2_bullmastiff,closer_goldenretriever
2192,2192,further,3010355ac1f0_7,trial_13_tomtit,trial_10_beetle,trial_5_inlay,trial_7_basset,further_tomtit
2193,2193,further,3010355ac1f0_8,trial_14_robin,trial_11_waiting,trial_1_bluesport,trial_28_chihuahua,further_robin
2194,2194,closer,3010355ac1f0_9,trial_27_sling,trial_21_woven,trial_22_leather,trial_4_straight,closer_sling
2195,2195,closer,3010355ac1f0_10,trial_12_bluejay,trial_19_pigeon,trial_20_cuckoo,trial_26_crow,closer_bluejay
2196,2196,closer,3010355ac1f0_11,trial_31_bluesedan,trial_17_redsport,trial_6_hatchback,trial_9_brown,closer_bluesedan
2197,2197,further,3010355ac1f0_12,trial_10_beetle,trial_13_tomtit,trial_5_inlay,trial_7_basset,further_beetle
2198,2198,closer,3010355ac1f0_13,trial_9_brown,trial_17_redsport,trial_31_bluesedan,trial_6_hatchback,closer_brown
2199,2199,further,3010355ac1f0_15,trial_3_redantique,trial_29_sparrow,trial_30_doberman,trial_8_knob,further_redantique
2200,2200,further,3010355ac1f0_16,trial_8_knob,trial_29_sparrow,trial_30_doberman,trial_3_redantique,further_knob
2201,2201,closer,3010355ac1f0_17,trial_21_woven,trial_22_leather,trial_27_sling,trial_4_straight,closer_woven
2202,2202,closer,3010355ac1f0_18,trial_4_straight,trial_21_woven,trial_22_leather,trial_27_sling,closer_straight
2203,2203,further,3010355ac1f0_19,trial_29_sparrow,trial_30_doberman,trial_3_redantique,trial_8_knob,further_sparrow
2204,2204,further,3010355ac1f0_20,trial_1_bluesport,trial_11_waiting,trial_14_robin,trial_28_chihuahua,further_bluesport
2205,2205,further,3010355ac1f0_22,trial_32_squat,trial_15_nightingale,trial_18_pug,trial_24_white,further_squat
2206,2206,further,3010355ac1f0_23,trial_28_chihuahua,trial_11_waiting,trial_14_robin,trial_1_bluesport,further_chihuahua
2207,2207,closer,3010355ac1f0_24,trial_2_bullmastiff,trial_16_bloodhound,trial_23_weimaraner,trial_25_goldenretriever,closer_bullmastiff
2208,2208,further,3010355ac1f0_25,trial_15_nightingale,trial_18_pug,trial_24_white,trial_32_squat,further_nightingale
2209,2209,closer,3010355ac1f0_27,trial_6_hatchback,trial_17_redsport,trial_31_bluesedan,trial_9_brown,closer_hatchback
2210,2210,further,3010355ac1f0_28,trial_7_basset,trial_10_beetle,trial_13_tomtit,trial_5_inlay,further_basset
2211,2211,closer,3010355ac1f0_29,trial_17_redsport,trial_31_bluesedan,trial_6_hatchback,trial_9_brown,closer_redsport
2212,2212,further,3010355ac1f0_30,trial_11_waiting,trial_14_robin,trial_1_bluesport,trial_28_chihuahua,further_waiting
2213,2213,further,3010355ac1f0_31,trial_18_pug,trial_15_nightingale,trial_24_white,trial_32_squat,further_pug
2214,2214,further,3010355ac1f0_32,trial_24_white,trial_15_nightingale,trial_18_pug,trial_32_squat,further_white
2215,2215,further,df33c782a5e3_1,trial_27_sling,trial_12_bluejay,trial_1_bluesport,trial_7_basset,further_sling
2216,2216,further,df33c782a5e3_2,trial_19_pigeon,trial_22_leather,trial_25_goldenretriever,trial_6_hatchback,further_pigeon
2217,2217,further,df33c782a5e3_3,trial_25_goldenretriever,trial_19_pigeon,trial_22_leather,trial_6_hatchback,further_goldenretriever
2218,2218,further,df33c782a5e3_4,trial_22_leather,trial_19_pigeon,trial_25_goldenretriever,trial_6_hatchback,further_leather
2219,2219,closer,df33c782a5e3_5,trial_10_beetle,trial_17_redsport,trial_31_bluesedan,trial_3_redantique,closer_beetle
2220,2220,closer,df33c782a5e3_6,trial_20_cuckoo,trial_14_robin,trial_15_nightingale,trial_26_crow,closer_cuckoo
2221,2221,closer,df33c782a5e3_7,trial_26_crow,trial_14_robin,trial_15_nightingale,trial_20_cuckoo,closer_crow
2222,2222,further,df33c782a5e3_8,trial_6_hatchback,trial_19_pigeon,trial_22_leather,trial_25_goldenretriever,further_hatchback
2223,2223,closer,df33c782a5e3_9,trial_18_pug,trial_16_bloodhound,trial_28_chihuahua,trial_30_doberman,closer_pug
2224,2224,closer,df33c782a5e3_10,trial_5_inlay,trial_11_waiting,trial_32_squat,trial_4_straight,closer_inlay
2225,2225,further,df33c782a5e3_11,trial_29_sparrow,trial_21_woven,trial_23_weimaraner,trial_9_brown,further_sparrow
2226,2226,closer,df33c782a5e3_12,trial_32_squat,trial_11_waiting,trial_4_straight,trial_5_inlay,closer_squat
2227,2227,closer,df33c782a5e3_13,trial_3_redantique,trial_10_beetle,trial_17_redsport,trial_31_bluesedan,closer_redantique
2228,2228,closer,df33c782a5e3_15,trial_15_nightingale,trial_14_robin,trial_20_cuckoo,trial_26_crow,closer_nightingale
2229,2229,further,df33c782a5e3_16,trial_7_basset,trial_12_bluejay,trial_1_bluesport,trial_27_sling,further_basset
2230,2230,closer,df33c782a5e3_17,trial_17_redsport,trial_10_beetle,trial_31_bluesedan,trial_3_redantique,closer_redsport
2231,2231,closer,df33c782a5e3_18,trial_30_doberman,trial_16_bloodhound,trial_18_pug,trial_28_chihuahua,closer_doberman
2232,2232,closer,df33c782a5e3_19,trial_4_straight,trial_11_waiting,trial_32_squat,trial_5_inlay,closer_straight
2233,2233,closer,df33c782a5e3_20,trial_11_waiting,trial_32_squat,trial_4_straight,trial_5_inlay,closer_waiting
2234,2234,further,df33c782a5e3_21,trial_24_white,trial_13_tomtit,trial_2_bullmastiff,trial_8_knob,further_white
2235,2235,closer,df33c782a5e3_22,trial_31_bluesedan,trial_10_beetle,trial_17_redsport,trial_3_redantique,closer_bluesedan
2236,2236,further,df33c782a5e3_23,trial_1_bluesport,trial_12_bluejay,trial_27_sling,trial_7_basset,further_bluesport
2237,2237,further,df33c782a5e3_24,trial_12_bluejay,trial_1_bluesport,trial_27_sling,trial_7_basset,further_bluejay
2238,2238,further,df33c782a5e3_25,trial_21_woven,trial_23_weimaraner,trial_29_sparrow,trial_9_brown,further_woven
2239,2239,further,df33c782a5e3_26,trial_9_brown,trial_21_woven,trial_23_weimaraner,trial_29_sparrow,further_brown
2240,2240,further,df33c782a5e3_27,trial_23_weimaraner,trial_21_woven,trial_29_sparrow,trial_9_brown,further_weimaraner
2241,2241,closer,df33c782a5e3_28,trial_14_robin,trial_15_nightingale,trial_20_cuckoo,trial_26_crow,closer_robin
2242,2242,further,df33c782a5e3_29,trial_2_bullmastiff,trial_13_tomtit,trial_24_white,trial_8_knob,further_bullmastiff
2243,2243,further,df33c782a5e3_30,trial_13_tomtit,trial_24_white,trial_2_bullmastiff,trial_8_knob,further_tomtit
2244,2244,closer,df33c782a5e3_31,trial_16_bloodhound,trial_18_pug,trial_28_chihuahua,trial_30_doberman,closer_bloodhound
2245,2245,further,df33c782a5e3_32,trial_8_knob,trial_13_tomtit,trial_24_white,trial_2_bullmastiff,further_knob
2246,2246,closer,e8739fbe8802_2,trial_18_pug,trial_23_weimaraner,trial_2_bullmastiff,trial_30_doberman,closer_pug
2247,2247,closer,e8739fbe8802_3,trial_4_straight,trial_22_leather,trial_32_squat,trial_5_inlay,closer_straight
2248,2248,closer,e8739fbe8802_4,trial_23_weimaraner,trial_18_pug,trial_2_bullmastiff,trial_30_doberman,closer_weimaraner
2249,2249,further,e8739fbe8802_5,trial_10_beetle,trial_11_waiting,trial_20_cuckoo,trial_7_basset,further_beetle
2250,2250,further,e8739fbe8802_6,trial_11_waiting,trial_10_beetle,trial_20_cuckoo,trial_7_basset,further_waiting
2251,2251,closer,e8739fbe8802_7,trial_26_crow,trial_14_robin,trial_19_pigeon,trial_29_sparrow,closer_crow
2252,2252,further,e8739fbe8802_8,trial_16_bloodhound,trial_15_nightingale,trial_24_white,trial_27_sling,further_bloodhound
2253,2253,further,e8739fbe8802_9,trial_28_chihuahua,trial_13_tomtit,trial_17_redsport,trial_21_woven,further_chihuahua
2254,2254,further,e8739fbe8802_10,trial_21_woven,trial_13_tomtit,trial_17_redsport,trial_28_chihuahua,further_woven
2255,2255,further,e8739fbe8802_11,trial_12_bluejay,trial_1_bluesport,trial_25_goldenretriever,trial_8_knob,further_bluejay
2256,2256,further,e8739fbe8802_12,trial_24_white,trial_15_nightingale,trial_16_bloodhound,trial_27_sling,further_white
2257,2257,further,e8739fbe8802_14,trial_27_sling,trial_15_nightingale,trial_16_bloodhound,trial_24_white,further_sling
2258,2258,closer,e8739fbe8802_15,trial_30_doberman,trial_18_pug,trial_23_weimaraner,trial_2_bullmastiff,closer_doberman
2259,2259,further,e8739fbe8802_16,trial_15_nightingale,trial_16_bloodhound,trial_24_white,trial_27_sling,further_nightingale
2260,2260,further,e8739fbe8802_17,trial_1_bluesport,trial_12_bluejay,trial_25_goldenretriever,trial_8_knob,further_bluesport
2261,2261,further,e8739fbe8802_19,trial_8_knob,trial_12_bluejay,trial_1_bluesport,trial_25_goldenretriever,further_knob
2262,2262,closer,e8739fbe8802_20,trial_19_pigeon,trial_14_robin,trial_26_crow,trial_29_sparrow,closer_pigeon
2263,2263,further,e8739fbe8802_21,trial_7_basset,trial_10_beetle,trial_11_waiting,trial_20_cuckoo,further_basset
2264,2264,closer,e8739fbe8802_22,trial_14_robin,trial_19_pigeon,trial_26_crow,trial_29_sparrow,closer_robin
2265,2265,closer,e8739fbe8802_23,trial_32_squat,trial_22_leather,trial_4_straight,trial_5_inlay,closer_squat
2266,2266,further,e8739fbe8802_24,trial_20_cuckoo,trial_10_beetle,trial_11_waiting,trial_7_basset,further_cuckoo
2267,2267,closer,e8739fbe8802_25,trial_31_bluesedan,trial_3_redantique,trial_6_hatchback,trial_9_brown,closer_bluesedan
2268,2268,closer,e8739fbe8802_26,trial_22_leather,trial_32_squat,trial_4_straight,trial_5_inlay,closer_leather
2269,2269,further,e8739fbe8802_27,trial_17_redsport,trial_13_tomtit,trial_21_woven,trial_28_chihuahua,further_redsport
2270,2270,further,e8739fbe8802_28,trial_25_goldenretriever,trial_12_bluejay,trial_1_bluesport,trial_8_knob,further_goldenretriever
